arm,task,sha,round,row_index,row,wall_s
10,T8.8,b9848bf,2,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000183070
10,T8.8,b9848bf,2,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057556110
10,T8.8,b9848bf,2,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000192259
10,T8.8,b9848bf,2,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000079529
10,T8.8,b9848bf,2,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000118829
10,T8.8,b9848bf,3,0,f7_n1000_bound_physics/MakeParameter,0.245244737
10,T8.8,b9848bf,3,1,f7_n1000_bound_physics/MakeConstraint,0.032906640
10,T8.8,b9848bf,3,2,f7_n1000_bound_physics/RelaxBounds,0.032802941
10,T8.8,b9848bf,3,3,f7_n5000_bound_physics/MakeParameter,0.186712912
10,T8.8,b9848bf,3,4,f7_n5000_bound_physics/MakeConstraint,0.179446098
10,T8.8,b9848bf,3,5,f7_n5000_bound_physics/RelaxBounds,0.179554517
10,T8.8,b9848bf,3,6,f7_n10000_bound_neutral/MakeParameter,0.549420629
10,T8.8,b9848bf,3,7,f7_n10000_bound_neutral/MakeConstraint,0.534372751
10,T8.8,b9848bf,3,8,f7_n10000_bound_neutral/RelaxBounds,0.536241823
10,T8.8,b9848bf,3,9,f7_n20000_bound_neutral/MakeParameter,1.162348997
10,T8.8,b9848bf,3,10,f7_n20000_bound_neutral/MakeConstraint,1.130433432
10,T8.8,b9848bf,3,11,f7_n20000_bound_neutral/RelaxBounds,1.128240304
10,T8.8,b9848bf,3,12,hs071_x1_fixed/MakeParameter,0.000182729
10,T8.8,b9848bf,3,13,hs071_x1_fixed/MakeConstraint,0.000136289
10,T8.8,b9848bf,3,14,hs071_x1_fixed/RelaxBounds,0.000134980
10,T8.8,b9848bf,3,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016802238
10,T8.8,b9848bf,3,16,hs071_x1_fixed/MakeParameter/cap1,0.000087040
10,T8.8,b9848bf,3,17,infeas2_spike/MakeParameter/stalled,0.000603168
10,T8.8,b9848bf,3,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000185499
10,T8.8,b9848bf,3,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057682759
10,T8.8,b9848bf,3,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000192959
10,T8.8,b9848bf,3,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000080769
10,T8.8,b9848bf,3,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000113669
10,T8.8,b9848bf,4,0,f7_n1000_bound_physics/MakeParameter,0.248270848
10,T8.8,b9848bf,4,1,f7_n1000_bound_physics/MakeConstraint,0.032917390
10,T8.8,b9848bf,4,2,f7_n1000_bound_physics/RelaxBounds,0.032675312
10,T8.8,b9848bf,4,3,f7_n5000_bound_physics/MakeParameter,0.186566668
10,T8.8,b9848bf,4,4,f7_n5000_bound_physics/MakeConstraint,0.179622571
10,T8.8,b9848bf,4,5,f7_n5000_bound_physics/RelaxBounds,0.179579201
10,T8.8,b9848bf,4,6,f7_n10000_bound_neutral/MakeParameter,0.549047693
10,T8.8,b9848bf,4,7,f7_n10000_bound_neutral/MakeConstraint,0.533162521
10,T8.8,b9848bf,4,8,f7_n10000_bound_neutral/RelaxBounds,0.535176650
10,T8.8,b9848bf,4,9,f7_n20000_bound_neutral/MakeParameter,1.163630150
10,T8.8,b9848bf,4,10,f7_n20000_bound_neutral/MakeConstraint,1.125346205
10,T8.8,b9848bf,4,11,f7_n20000_bound_neutral/RelaxBounds,1.126633608
10,T8.8,b9848bf,4,12,hs071_x1_fixed/MakeParameter,0.000176739
10,T8.8,b9848bf,4,13,hs071_x1_fixed/MakeConstraint,0.000135000
10,T8.8,b9848bf,4,14,hs071_x1_fixed/RelaxBounds,0.000134149
10,T8.8,b9848bf,4,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016794869
10,T8.8,b9848bf,4,16,hs071_x1_fixed/MakeParameter/cap1,0.000087619
10,T8.8,b9848bf,4,17,infeas2_spike/MakeParameter/stalled,0.000599717
10,T8.8,b9848bf,4,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000181889
10,T8.8,b9848bf,4,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057520241
10,T8.8,b9848bf,4,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000185249
10,T8.8,b9848bf,4,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000080719
10,T8.8,b9848bf,4,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000112849
10,T8.8,b9848bf,5,0,f7_n1000_bound_physics/MakeParameter,0.236030418
10,T8.8,b9848bf,5,1,f7_n1000_bound_physics/MakeConstraint,0.032850021
10,T8.8,b9848bf,5,2,f7_n1000_bound_physics/RelaxBounds,0.032822581
10,T8.8,b9848bf,5,3,f7_n5000_bound_physics/MakeParameter,0.186719677
10,T8.8,b9848bf,5,4,f7_n5000_bound_physics/MakeConstraint,0.178862214
10,T8.8,b9848bf,5,5,f7_n5000_bound_physics/RelaxBounds,0.179336813
10,T8.8,b9848bf,5,6,f7_n10000_bound_neutral/MakeParameter,0.551035974
10,T8.8,b9848bf,5,7,f7_n10000_bound_neutral/MakeConstraint,0.533905577
10,T8.8,b9848bf,5,8,f7_n10000_bound_neutral/RelaxBounds,0.536280505
10,T8.8,b9848bf,5,9,f7_n20000_bound_neutral/MakeParameter,1.159297560
10,T8.8,b9848bf,5,10,f7_n20000_bound_neutral/MakeConstraint,1.126701289
10,T8.8,b9848bf,5,11,f7_n20000_bound_neutral/RelaxBounds,1.125862043
10,T8.8,b9848bf,5,12,hs071_x1_fixed/MakeParameter,0.000184939
10,T8.8,b9848bf,5,13,hs071_x1_fixed/MakeConstraint,0.000137840
10,T8.8,b9848bf,5,14,hs071_x1_fixed/RelaxBounds,0.000135999
10,T8.8,b9848bf,5,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016832188
10,T8.8,b9848bf,5,16,hs071_x1_fixed/MakeParameter/cap1,0.000080530
10,T8.8,b9848bf,5,17,infeas2_spike/MakeParameter/stalled,0.000605797
10,T8.8,b9848bf,5,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000189449
10,T8.8,b9848bf,5,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057529592
10,T8.8,b9848bf,5,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000187639
10,T8.8,b9848bf,5,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000081349
10,T8.8,b9848bf,5,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000112659
11,T8.9,e51a7e0,1,0,f7_n1000_bound_physics/MakeParameter,0.221858876
11,T8.9,e51a7e0,1,1,f7_n1000_bound_physics/MakeConstraint,0.032514023
11,T8.9,e51a7e0,1,2,f7_n1000_bound_physics/RelaxBounds,0.032541502
11,T8.9,e51a7e0,1,3,f7_n5000_bound_physics/MakeParameter,0.185847220
11,T8.9,e51a7e0,1,4,f7_n5000_bound_physics/MakeConstraint,0.179827370
11,T8.9,e51a7e0,1,5,f7_n5000_bound_physics/RelaxBounds,0.179900059
11,T8.9,e51a7e0,1,6,f7_n10000_bound_neutral/MakeParameter,0.554560516
11,T8.9,e51a7e0,1,7,f7_n10000_bound_neutral/MakeConstraint,0.538340235
11,T8.9,e51a7e0,1,8,f7_n10000_bound_neutral/RelaxBounds,0.532723863
11,T8.9,e51a7e0,1,9,f7_n20000_bound_neutral/MakeParameter,1.155104831
11,T8.9,e51a7e0,1,10,f7_n20000_bound_neutral/MakeConstraint,1.123509064
11,T8.9,e51a7e0,1,11,f7_n20000_bound_neutral/RelaxBounds,1.109726301
11,T8.9,e51a7e0,1,12,hs071_x1_fixed/MakeParameter,0.000181149
11,T8.9,e51a7e0,1,13,hs071_x1_fixed/MakeConstraint,0.000135119
11,T8.9,e51a7e0,1,14,hs071_x1_fixed/RelaxBounds,0.000136670
11,T8.9,e51a7e0,1,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016722839
11,T8.9,e51a7e0,1,16,hs071_x1_fixed/MakeParameter/cap1,0.000081300
11,T8.9,e51a7e0,1,17,infeas2_spike/MakeParameter/stalled,0.000634037
11,T8.9,e51a7e0,1,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000198099
11,T8.9,e51a7e0,1,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057401302
11,T8.9,e51a7e0,1,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000192599
11,T8.9,e51a7e0,1,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000081630
11,T8.9,e51a7e0,1,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000114739
11,T8.9,e51a7e0,1,23,f7_n1000_bound_neutral/MakeConstraint/parts2,0.039090740
11,T8.9,e51a7e0,1,24,f7_n1000_bound_neutral/MakeParameter/parts2,0.038214335
11,T8.9,e51a7e0,2,0,f7_n1000_bound_physics/MakeParameter,0.229849523
11,T8.9,e51a7e0,2,1,f7_n1000_bound_physics/MakeConstraint,0.032599152
11,T8.9,e51a7e0,2,2,f7_n1000_bound_physics/RelaxBounds,0.032500522
11,T8.9,e51a7e0,2,3,f7_n5000_bound_physics/MakeParameter,0.186744042
11,T8.9,e51a7e0,2,4,f7_n5000_bound_physics/MakeConstraint,0.180088774
11,T8.9,e51a7e0,2,5,f7_n5000_bound_physics/RelaxBounds,0.179535666
11,T8.9,e51a7e0,2,6,f7_n10000_bound_neutral/MakeParameter,0.553183870
11,T8.9,e51a7e0,2,7,f7_n10000_bound_neutral/MakeConstraint,0.536966609
11,T8.9,e51a7e0,2,8,f7_n10000_bound_neutral/RelaxBounds,0.534728749
11,T8.9,e51a7e0,2,9,f7_n20000_bound_neutral/MakeParameter,1.155389891
11,T8.9,e51a7e0,2,10,f7_n20000_bound_neutral/MakeConstraint,1.119033358
11,T8.9,e51a7e0,2,11,f7_n20000_bound_neutral/RelaxBounds,1.110676198
11,T8.9,e51a7e0,2,12,hs071_x1_fixed/MakeParameter,0.000179459
11,T8.9,e51a7e0,2,13,hs071_x1_fixed/MakeConstraint,0.000134780
11,T8.9,e51a7e0,2,14,hs071_x1_fixed/RelaxBounds,0.000139700
11,T8.9,e51a7e0,2,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016696329
11,T8.9,e51a7e0,2,16,hs071_x1_fixed/MakeParameter/cap1,0.000081769
11,T8.9,e51a7e0,2,17,infeas2_spike/MakeParameter/stalled,0.000617687
11,T8.9,e51a7e0,2,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000196039
11,T8.9,e51a7e0,2,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.056925354
11,T8.9,e51a7e0,2,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000188540
11,T8.9,e51a7e0,2,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000080789
11,T8.9,e51a7e0,2,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000122419
11,T8.9,e51a7e0,2,23,f7_n1000_bound_neutral/MakeConstraint/parts2,0.039298719
11,T8.9,e51a7e0,2,24,f7_n1000_bound_neutral/MakeParameter/parts2,0.038369153
11,T8.9,e51a7e0,3,0,f7_n1000_bound_physics/MakeParameter,0.217702681
11,T8.9,e51a7e0,3,1,f7_n1000_bound_physics/MakeConstraint,0.032594362
11,T8.9,e51a7e0,3,2,f7_n1000_bound_physics/RelaxBounds,0.032402522
11,T8.9,e51a7e0,3,3,f7_n5000_bound_physics/MakeParameter,0.185919255
11,T8.9,e51a7e0,3,4,f7_n5000_bound_physics/MakeConstraint,0.179669626
11,T8.9,e51a7e0,3,5,f7_n5000_bound_physics/RelaxBounds,0.179811445
11,T8.9,e51a7e0,3,6,f7_n10000_bound_neutral/MakeParameter,0.554063675
11,T8.9,e51a7e0,3,7,f7_n10000_bound_neutral/MakeConstraint,0.536419511
11,T8.9,e51a7e0,3,8,f7_n10000_bound_neutral/RelaxBounds,0.529649344
11,T8.9,e51a7e0,3,9,f7_n20000_bound_neutral/MakeParameter,1.153513081
11,T8.9,e51a7e0,3,10,f7_n20000_bound_neutral/MakeConstraint,1.122541351
11,T8.9,e51a7e0,3,11,f7_n20000_bound_neutral/RelaxBounds,1.109380505
11,T8.9,e51a7e0,3,12,hs071_x1_fixed/MakeParameter,0.000177719
11,T8.9,e51a7e0,3,13,hs071_x1_fixed/MakeConstraint,0.000135680
11,T8.9,e51a7e0,3,14,hs071_x1_fixed/RelaxBounds,0.000134880
11,T8.9,e51a7e0,3,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016749648
11,T8.9,e51a7e0,3,16,hs071_x1_fixed/MakeParameter/cap1,0.000081289
11,T8.9,e51a7e0,3,17,infeas2_spike/MakeParameter/stalled,0.000620297
11,T8.9,e51a7e0,3,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000194199
11,T8.9,e51a7e0,3,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057320142
11,T8.9,e51a7e0,3,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000188760
11,T8.9,e51a7e0,3,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000082089
11,T8.9,e51a7e0,3,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000112439
11,T8.9,e51a7e0,3,23,f7_n1000_bound_neutral/MakeConstraint/parts2,0.039279839
11,T8.9,e51a7e0,3,24,f7_n1000_bound_neutral/MakeParameter/parts2,0.038328094
11,T8.9,e51a7e0,4,0,f7_n1000_bound_physics/MakeParameter,0.216868261
11,T8.9,e51a7e0,4,1,f7_n1000_bound_physics/MakeConstraint,0.032866651
11,T8.9,e51a7e0,4,2,f7_n1000_bound_physics/RelaxBounds,0.032640062
11,T8.9,e51a7e0,4,3,f7_n5000_bound_physics/MakeParameter,0.186297539
11,T8.9,e51a7e0,4,4,f7_n5000_bound_physics/MakeConstraint,0.180626056
11,T8.9,e51a7e0,4,5,f7_n5000_bound_physics/RelaxBounds,0.180842655
11,T8.9,e51a7e0,4,6,f7_n10000_bound_neutral/MakeParameter,0.557713352
11,T8.9,e51a7e0,4,7,f7_n10000_bound_neutral/MakeConstraint,0.540633564
11,T8.9,e51a7e0,4,8,f7_n10000_bound_neutral/RelaxBounds,0.533865826
11,T8.9,e51a7e0,4,9,f7_n20000_bound_neutral/MakeParameter,1.161839168
11,T8.9,e51a7e0,4,10,f7_n20000_bound_neutral/MakeConstraint,1.129301776
11,T8.9,e51a7e0,4,11,f7_n20000_bound_neutral/RelaxBounds,1.123403525
11,T8.9,e51a7e0,4,12,hs071_x1_fixed/MakeParameter,0.000182759
11,T8.9,e51a7e0,4,13,hs071_x1_fixed/MakeConstraint,0.000132630
11,T8.9,e51a7e0,4,14,hs071_x1_fixed/RelaxBounds,0.000136059
11,T8.9,e51a7e0,4,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016741870
11,T8.9,e51a7e0,4,16,hs071_x1_fixed/MakeParameter/cap1,0.000088199
11,T8.9,e51a7e0,4,17,infeas2_spike/MakeParameter/stalled,0.000631347
11,T8.9,e51a7e0,4,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000188109
11,T8.9,e51a7e0,4,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057421872
11,T8.9,e51a7e0,4,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000198429
11,T8.9,e51a7e0,4,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000083020
11,T8.9,e51a7e0,4,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000118220
11,T8.9,e51a7e0,4,23,f7_n1000_bound_neutral/MakeConstraint/parts2,0.039558328
11,T8.9,e51a7e0,4,24,f7_n1000_bound_neutral/MakeParameter/parts2,0.038615633
11,T8.9,e51a7e0,5,0,f7_n1000_bound_physics/MakeParameter,0.229254961
11,T8.9,e51a7e0,5,1,f7_n1000_bound_physics/MakeConstraint,0.032838811
11,T8.9,e51a7e0,5,2,f7_n1000_bound_physics/RelaxBounds,0.032619002
11,T8.9,e51a7e0,5,3,f7_n5000_bound_physics/MakeParameter,0.185529282
11,T8.9,e51a7e0,5,4,f7_n5000_bound_physics/MakeConstraint,0.180291437
11,T8.9,e51a7e0,5,5,f7_n5000_bound_physics/RelaxBounds,0.179982329
11,T8.9,e51a7e0,5,6,f7_n10000_bound_neutral/MakeParameter,0.554102079
11,T8.9,e51a7e0,5,7,f7_n10000_bound_neutral/MakeConstraint,0.535038561
11,T8.9,e51a7e0,5,8,f7_n10000_bound_neutral/RelaxBounds,0.532538673
11,T8.9,e51a7e0,5,9,f7_n20000_bound_neutral/MakeParameter,1.155275840
11,T8.9,e51a7e0,5,10,f7_n20000_bound_neutral/MakeConstraint,1.125379734
11,T8.9,e51a7e0,5,11,f7_n20000_bound_neutral/RelaxBounds,1.110472767
11,T8.9,e51a7e0,5,12,hs071_x1_fixed/MakeParameter,0.000191429
11,T8.9,e51a7e0,5,13,hs071_x1_fixed/MakeConstraint,0.000133719
11,T8.9,e51a7e0,5,14,hs071_x1_fixed/RelaxBounds,0.000136090
11,T8.9,e51a7e0,5,15,f7_n1000_bound_neutral/MakeParameter/cap1,0.016786429
11,T8.9,e51a7e0,5,16,hs071_x1_fixed/MakeParameter/cap1,0.000081389
11,T8.9,e51a7e0,5,17,infeas2_spike/MakeParameter/stalled,0.000620007
11,T8.9,e51a7e0,5,18,infeas2_stationary/MakeParameter/resto_infeasible,0.000187809
11,T8.9,e51a7e0,5,19,f7_n1000_bound_neutral/MakeParameter/solve_optimize,0.057178474
11,T8.9,e51a7e0,5,20,hs071_x1_fixed/MakeParameter/solve_optimize,0.000189759
11,T8.9,e51a7e0,5,21,hs071_x1_fixed/MakeParameter/warm_payload,0.000080429
11,T8.9,e51a7e0,5,22,hs071_x1_fixed/MakeParameter/warm_multiplier_seed,0.000112669
11,T8.9,e51a7e0,5,23,f7_n1000_bound_neutral/MakeConstraint/parts2,0.039319270
11,T8.9,e51a7e0,5,24,f7_n1000_bound_neutral/MakeParameter/parts2,0.038320495
